web-scraper-order,web-scraper-start-url,songs,songs-href,lyrics
"1684638169-1081","https://www.letras.com/luis-miguel/mais_acessadas.html","Ahora Que Te Vas","https://www.letras.com/luis-miguel/97806/","Ahora que te vas
Me dejas tu suspiro que es de mí
El alma que en un beso yo te di
Te la puedes llevar
Que al fin y al cabo siempre fue de ti"
"1684638169-1082","https://www.letras.com/luis-miguel/mais_acessadas.html","Ahora Que Te Vas","https://www.letras.com/luis-miguel/97806/","Ahora que te vas
Me guardas una noche para mí
Llorándote en mi almohada pienso en ti
Ahora que te vas
Ahora que no estarás aquí."
"1684638172-1083","https://www.letras.com/luis-miguel/mais_acessadas.html","Soy Un Perdedor","https://www.letras.com/luis-miguel/26143/","Deja de mentir, ya no quiero seguir contigo,
no insistas más porque es igual,
ya no puedo confiar en ti."
"1684638172-1084","https://www.letras.com/luis-miguel/mais_acessadas.html","Soy Un Perdedor","https://www.letras.com/luis-miguel/26143/","Basta por favor ya no creo en tus compromios
me estoy hartando ya de ti, yo no quiero vivir así....
Qué habrá pasado con mis sueños???
Dónde estubo el error???
Nunca conseguí lo que soñe. Sólo séeee!!
que nunca has comprendido lo que yo te he querido
démosle fin a esto de una vez..."
"1684638172-1085","https://www.letras.com/luis-miguel/mais_acessadas.html","Soy Un Perdedor","https://www.letras.com/luis-miguel/26143/","Soy un perdedor
qué mala estrella me alumbró, con este amor
no hay solución dejémoslo ya por favor,
Soy un perdedor
no aguanto ni un minuto más, tu falsedad,
déjame en paz, no quiero volverte a mirar, no, no nooo, nono....."
"1684638172-1086","https://www.letras.com/luis-miguel/mais_acessadas.html","Soy Un Perdedor","https://www.letras.com/luis-miguel/26143/","Tengo que cambiar mi manera de ver las cosas
y no confiar en los demás que sólo quieren hacerme mal
tengo que olvidar que las rosas son tan hermosas
pero también son espinosas y no se dejan tocar..."
"1684638172-1087","https://www.letras.com/luis-miguel/mais_acessadas.html","Soy Un Perdedor","https://www.letras.com/luis-miguel/26143/","Qué habrá pasado con mis....???"
"1684638175-1088","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Solo tú, me puedes conquistar
Solo tú, me puedes transformar
Solo tú y nadie más
Me tiene a sus pies"
"1684638175-1089","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Y la fidelidad me sienta bien
Solo tú comprendes cómo soy
Y tu luz, me alumbra donde voy"
"1684638175-1090","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Cuando pienso en ti, el cielo gris
Es un diamante azul"
"1684638175-1091","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Me ilusionas tú, mi amor, solo tú"
"1684638175-1092","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Solo tú y nadie más
Me tiene a sus pies
Y la fidelidad me sienta bien"
"1684638175-1093","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Solo tú comprendes cómo soy
Y tu luz, me alumbra donde voy"
"1684638175-1094","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Cuando pienso en ti, el cielo gris
Es un diamante azul"
"1684638175-1095","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Me ilusionas tú, mi amor, solo tú"
"1684638175-1096","https://www.letras.com/luis-miguel/mais_acessadas.html","Solo Tú","https://www.letras.com/luis-miguel/109118/","Solo tú, solo tú, solo tú
Solo tú, solo tú"
"1684638178-1097","https://www.letras.com/luis-miguel/mais_acessadas.html","Noi, Ragazzi Di Oggi","https://www.letras.com/luis-miguel/109133/","noi, ragazzi di oggi, noi
con tutto il mondo davanti a noi
viviamo nel sogno di poi.
noi, siamo diversi ma tutti uguali
abbiam bisogno di un paio d'ali
e stimoli eccezionali.
puoi farci piangere
ma non puoi farci cedere
noi, siamo il fuoco sotto la cenere
puoi non comprendere
qualcuno ci puo offendere
noi noi sappiamo in cosa credere.
devi venire con noi
siamo i ragazzi di oggi noi
dai coloriamo questa cittá
e tu vedrai che ti piacera
siamo noi
siamo i ragazzi di oggi noi
i veri amici che tu non hai
e tutti insieme si puo cantare
non farti prendere.
da questo eterno attendere
noi, siamo quello che puó succedere.
non fare spegnere
la voglia che hai di ridire
noi, siamo quelli in cui puoi credere...
devi venire con noi
ecc... ecc..."
"1684638181-1098","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Siempre te soñaba, me morría por tenerte
Te seguía paso a paso sin perderte
Anhelando día a día ser tu amor"
"1684638181-1099","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Mira sé que el viento te llevó mi voz con prisa
Te acercaste hacia a mí con tu sonrisa
Deshilando mi rutina con calor"
"1684638181-1100","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Siento que al tenerte junto a mí nada es incierto
Ya mi alma no es invierno, es un desierto
Por eso, amor, tú eres mi sol
Mi todo eres tú"
"1684638181-1101","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tú
Solo tú
Siempre tú
Tus ojos, tu mirar"
"1684638181-1102","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tú
Solo tú
Siempre tú
Amarte es mi verdad"
"1684638181-1103","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Y es que siempre
Si te abrazo es latigazo una corriente
Si te beso vuelo al cielo hasta perderme
No hay regreso hasta explotar como un volcán"
"1684638181-1104","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Cierto que el peligro de perderte está latente
Si confiamos en palabras de la gente
Por eso, amor, dáme calor
Mi mundo eres tú"
"1684638181-1105","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tú
Solo tú
Siempre tú
Tus labios, tu besar"
"1684638181-1106","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tú
Solo tú
Siempre tú
Tu voz, tu bello hablar"
"1684638181-1107","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tocar tu piel es tocar el universo
Te llevo dentro de mí como fuego eterno"
"1684638181-1108","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tú
Solo tú
Siempre tú
Tus ojos, tu mirar"
"1684638181-1109","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tú
Solo tú
Siempre tú
Amarte es mi verdad"
"1684638181-1110","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tú
Solo tú
Siempre tú
Tus labios, tu besar"
"1684638181-1111","https://www.letras.com/luis-miguel/mais_acessadas.html","Tú Sólo Tú","https://www.letras.com/luis-miguel/108661/","Tú
Solo tú
Siempre tú
Tu voz, tu bello hablar"
"1684638184-1112","https://www.letras.com/luis-miguel/mais_acessadas.html","Sunny","https://www.letras.com/luis-miguel/109122/","Sunny, sólo con mirarte sale el sol
Sunny, ni una sola nube entre tu y yo
Hoy empiezo a vivir, no me duele el dolor
Es que por fin me llegó el amor
Esa es la verdad, te quiero
Sunny, gracias por hacerme sonreír
Sunny, gracias por tus ganas de vivir
Por entender, por confiar
Por discutir, por perdonar
Por eso y mucho más, te quiero
Sunny, has llegado siempre tan puntual
Sunny, cuando el corazón marchaba mal
Gracias a ti hoy estoy aquí
Dejo al amor hablar por mi
Esa es la verdad, te quiero
Por entender, por confiar
Por discutir, por perdonar
Por eso y mucho más, te quiero
Sunny, gracias por hacerme tan feliz
Sunny, gracias por estar de nuevo aquí
Tu me has llevado sin pensar
A los límites del mal
Sunny, es la verdad, te quiero"
"1684638187-1113","https://www.letras.com/luis-miguel/mais_acessadas.html","Labios de Miel","https://www.letras.com/luis-miguel/1718903/","Una historia que contar
Encontré en tu mirar
Tu sueño que duerme a mi lado
Un poema descubrí
Rosas rojas junto a ti
Deseo sembrarme en tu vivir"
"1684638187-1114","https://www.letras.com/luis-miguel/mais_acessadas.html","Labios de Miel","https://www.letras.com/luis-miguel/1718903/","Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Estoy atrapado en tu cuerpo en tu caricia
En cada momento
Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Sólo necesito tu luz, tu fantasía, tu pensamiento"
"1684638187-1115","https://www.letras.com/luis-miguel/mais_acessadas.html","Labios de Miel","https://www.letras.com/luis-miguel/1718903/","Eres el calor de abril y la luna de Paris
Como el tiempo, eres eternidad"
"1684638187-1116","https://www.letras.com/luis-miguel/mais_acessadas.html","Labios de Miel","https://www.letras.com/luis-miguel/1718903/","Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Estoy atrapado en tu cuerpo en tu caricia
En cada momento
Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Sólo necesito tu luz, tu fantasía, tu pensamiento"
"1684638187-1117","https://www.letras.com/luis-miguel/mais_acessadas.html","Labios de Miel","https://www.letras.com/luis-miguel/1718903/","Como un ángel celestial, como suave brisa
Llévame del corazón
Vive el placer y entrégame tu amor"
"1684638187-1118","https://www.letras.com/luis-miguel/mais_acessadas.html","Labios de Miel","https://www.letras.com/luis-miguel/1718903/","Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Estoy atrapado en tu cuerpo en tu caricia
En cada momento
Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Sólo necesito tu luz, tu fantasía, tu pensamiento"
"1684638187-1119","https://www.letras.com/luis-miguel/mais_acessadas.html","Labios de Miel","https://www.letras.com/luis-miguel/1718903/","Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Estoy atrapado en tu cuerpo en tu caricia
En cada momento
Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Sólo necesito tu luz, tu fantasía, tu pensamiento"
"1684638187-1120","https://www.letras.com/luis-miguel/mais_acessadas.html","Labios de Miel","https://www.letras.com/luis-miguel/1718903/","Tus labios de miel en la madrugada
Tu piel de durazno al caer el alba
Estoy atrapado en tu cuerpo en tu caricia
En cada momento"
"1684638190-1121","https://www.letras.com/luis-miguel/mais_acessadas.html","Amanecer","https://www.letras.com/luis-miguel/108664/","Amanecer y ver tu rostro sonreír
Es un placer, un privilegio para mí
Buscar la luz en el fulgor de tu mirar
Es despertar con el amor"
"1684638190-1122","https://www.letras.com/luis-miguel/mais_acessadas.html","Amanecer","https://www.letras.com/luis-miguel/108664/","Mirar que el sol en tu cabello se anidó
Y la alborada en tu sonrisa se escondió
Ver que mi verso tiene un ritmo y un color
Es un placer"
"1684638190-1123","https://www.letras.com/luis-miguel/mais_acessadas.html","Amanecer","https://www.letras.com/luis-miguel/108664/","Amanecer con la importancia de saber
Que soy de ti, que pertenezco sólo a ti
Que nunca más mis sueños fríos sentirán
Es ya tener un porvenir"
"1684638190-1124","https://www.letras.com/luis-miguel/mais_acessadas.html","Amanecer","https://www.letras.com/luis-miguel/108664/","Amanecer
Y ver que tengo junto a mí
Lo que hace tanto, tanto tiempo pretendí
Es un placer, un privilegio para mí"
"1684638190-1125","https://www.letras.com/luis-miguel/mais_acessadas.html","Amanecer","https://www.letras.com/luis-miguel/108664/","Es un placer, un privilegio para mí"
"1684638193-1126","https://www.letras.com/luis-miguel/mais_acessadas.html","Abrazame","https://www.letras.com/luis-miguel/26130/","Sé mi amor
Hazme un refugio en ti
Llena el vacío en mí
Me haces falta desde el día en que te ví
Conjúrate con mi pasión
Átame fuerte a tu corazón
No me dejes nunca
Aunque me hunda"
"1684638193-1127","https://www.letras.com/luis-miguel/mais_acessadas.html","Abrazame","https://www.letras.com/luis-miguel/26130/","Abrázame
Demuéstrame que eres real
Que por bien o mal, jamás te perderé
Oh oh abrázame
Afírmame que esta vez
Por fin llegó el amor"
"1684638193-1128","https://www.letras.com/luis-miguel/mais_acessadas.html","Abrazame","https://www.letras.com/luis-miguel/26130/","Llegué a creer
Que mi destino fue vivir así
En soledad
Solo amando sin amar, sin saber
Que al mirar tus ojos de mar
Ya nunca más yo sería igual
Te propongo la eternidad
Ámame siempre"
"1684638193-1129","https://www.letras.com/luis-miguel/mais_acessadas.html","Abrazame","https://www.letras.com/luis-miguel/26130/","Abrázame
Demuéstrame que eres real
Que por bien o mal, jamás te perderé
Oh oh abrázame
Afírmame que esta vez
Por fin llegó"
"1684638193-1130","https://www.letras.com/luis-miguel/mais_acessadas.html","Abrazame","https://www.letras.com/luis-miguel/26130/","El amor que yo soñé que tanto esperé
Te necesito abrázame"
"1684638193-1131","https://www.letras.com/luis-miguel/mais_acessadas.html","Abrazame","https://www.letras.com/luis-miguel/26130/","Oh oh abrázame
Afírmame que esta vez
Por fin llegó el amor"
"1684638196-1132","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","El fantasma del recuerdo
Aprisiona el pensamiento
El veneno de tus besos es la miel
Que llevo adentro"
"1684638196-1133","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","Como un ave a la deriva
Que se pierde mar de llanto
Tu cariño no se borra
Y me duele tanto y tanto"
"1684638196-1134","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","¿Por qué te conocí?
Si tengo que vivir
Sin ti"
"1684638196-1135","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","Terrible soledad
Angustia de vivir
Así"
"1684638196-1136","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","Te quiero mas que nunca
Y ya vez
Te fuiste de mi lado"
"1684638196-1137","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","La vida nos unió
Después nos separó
Al fin"
"1684638196-1138","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","Pero ¿por qué te conocí?
Si tengo que vivir sin ti
Acuérdate de mi
Igual que yo de ti
Mi amor"
"1684638196-1139","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","Dios quiera que algún día
Tu camino sea mi camino
Pero ¿por qué te conocí?
Si tengo que vivir"
"1684638196-1140","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","Sin ti"
"1684638196-1141","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","Dios quiera que algún día
Tu camino sea mi camino
Pero ¿por qué te conocí?
Si tengo que vivir"
"1684638196-1142","https://www.letras.com/luis-miguel/mais_acessadas.html","¿Por Qué Te Conocí?","https://www.letras.com/luis-miguel/por-que-te-conoci/","Sin ti"
"1684638199-1143","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Cuando yo te conocí
Como lo podré olvidar
Con tu cuerpo y actitud
Eres espectacular"
"1684638199-1144","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Por lo bien que te ves
Qué nivel de mujer"
"1684638199-1145","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Cuando salgo a caminar
Y me quiero concentrar
Y en mi mente esta tu voz
Que seduce la razón"
"1684638199-1146","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Por lo bien que te ves
Qué nivel de mujer"
"1684638199-1147","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Ven aquí
Ya no me hagas más sufrir
Solo tú
Tienes esa gran virtud
Junto a ti
Tengo ganas de vivir
Porque el mundo gira y tú sabes que es por ti"
"1684638199-1148","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Por lo bien que te ves
Qué nivel de mujer"
"1684638199-1149","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Cuando yo te veo pasar
Yo comienzo a sudar
Ni siquiera puedo hablar
Siento que voy a explotar"
"1684638199-1150","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Por lo bien que te ves
Qué nivel de mujer"
"1684638199-1151","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Si me gana la timidez
Es por la forma en que me ves
Y si comienzo a temblar
Cuando yo te veo bailar"
"1684638199-1152","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Por lo bien que te ves
Qué nivel de mujer"
"1684638199-1153","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Ven aquí
Ya no me hagas más sufrir
Solo tú
Tienes esa gran virtud
Junto a ti
Tengo ganas de vivir
Porque el mundo gira y tú sabes que es por ti"
"1684638199-1154","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Por lo bien que te ves
Qué nivel de mujer"
"1684638199-1155","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Ven aquí
Ya no me hagas más sufrir
Solo tú
Tienes esa gran virtud
Junto a ti
Tengo ganas de vivir
Porque el mundo gira y tú sabes que es por ti"
"1684638199-1156","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Por lo bien que te ves
Qué nivel de mujer"
"1684638199-1157","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","(Cuando tú me miras)
Ni siquiera puedo hablar
(Cuando tú me miras)
Yo comienzo a temblar
(Cuando tú me miras)
Y comienzo a sudar
(Cuando tú me miras)
Siento que voy a explotar"
"1684638199-1158","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","Por lo bien que te ves
Qué nivel de mujer"
"1684638199-1159","https://www.letras.com/luis-miguel/mais_acessadas.html","Qué Nivel de Mujer","https://www.letras.com/luis-miguel/108684/","(Por lo bien que te ves)
Cuando yo te veo pasar
(Qué nivel de mujer)
Cuando yo te veo pasar
(Por lo bien que te ves)
Cuando yo te veo pasar
Yo comienzo a sudar
(Qué nivel de mujer)
Qué nivel de mujer
Qué nivel de mujer
Qué nivel de mujer
(Por lo bien que te ves)
(Qué nivel de mujer)
(Por lo bien que te ves)
Si me gana la timidez
Es por la forma en que me ves
(Qué nivel de mujer)
Y si comienzo a temblar
Cuando yo te veo bailar
(Por lo bien que te ves)
(Qué nivel de mujer)
(Por lo bien que te ves)
Cuando yo te veo pasar
Yo comienzo a sudar
(Qué nivel de mujer)
Ni siquiera puedo hablar
Siento que voy a explotar
(Por lo bien que te ves)
(Qué nivel de mujer)
Qué nivel de mujer
(Por lo bien que te ves)
(Qué nivel de mujer)"
"1684638202-1160","https://www.letras.com/luis-miguel/mais_acessadas.html","El Rey","https://www.letras.com/luis-miguel/108675/","Yo sé bien que estoy afuera
Pero el día en que yo me muera
Sé que tendrás que llorar
(llorar y llorar, llorar y llorar)
Dirás que no me quisiste
Pero vas a estar muy triste
Y así te vas a quedar"
"1684638202-1161","https://www.letras.com/luis-miguel/mais_acessadas.html","El Rey","https://www.letras.com/luis-miguel/108675/","Con dinero y sin dinero
Hago siempre lo que quiero
Y mi palabra es la ley
No tengo trono ni reina
Ni nadie que me comprenda
Pero sigo siendo el rey"
"1684638202-1162","https://www.letras.com/luis-miguel/mais_acessadas.html","El Rey","https://www.letras.com/luis-miguel/108675/","¡Échale!"
"1684638202-1163","https://www.letras.com/luis-miguel/mais_acessadas.html","El Rey","https://www.letras.com/luis-miguel/108675/","Una piedra en el camino
Me enseño que mi destino era rodar y rodar
(Rodar y rodar, rodar y rodar)
Después me dijo un arrielo
Que no hay que llegar primero
Sino hay que saber llegar"
"1684638202-1164","https://www.letras.com/luis-miguel/mais_acessadas.html","El Rey","https://www.letras.com/luis-miguel/108675/","Con dinero y sin dinero
Hago siempre lo que quiero
Y mi palabra es la ley
No tengo trono ni reina
Ni nadie que me comprenda
Pero sigo siendo el rey"
"1684638205-1165","https://www.letras.com/luis-miguel/mais_acessadas.html","Uno","https://www.letras.com/luis-miguel/108672/","Uno busca lleno de esperanzas
El camino que los sueños
Prometieron a sus ansias
Sabe que la lucha es cruel y es mucha
Pero lucha y se desangra
Por la fe que lo empecina"
"1684638205-1166","https://www.letras.com/luis-miguel/mais_acessadas.html","Uno","https://www.letras.com/luis-miguel/108672/","Uno va arrastrándose entre espinas
Y en su afán de dar su amor
Sufre y se destroza hasta entender
Que uno se ha quedado sin corazón"
"1684638205-1167","https://www.letras.com/luis-miguel/mais_acessadas.html","Uno","https://www.letras.com/luis-miguel/108672/","Precio de castigo que uno entrega
Por un beso que no llega
O un amor que lo engañó
Vacío ya de amar y de llorar
Tanta traición"
"1684638205-1168","https://www.letras.com/luis-miguel/mais_acessadas.html","Uno","https://www.letras.com/luis-miguel/108672/","Si yo tuviera el corazón
El corazón que di
Si yo pudiera como ayer
Querer sin presentir"
"1684638205-1169","https://www.letras.com/luis-miguel/mais_acessadas.html","Uno","https://www.letras.com/luis-miguel/108672/","Es posible que a tus ojos
Que me gritan su cariño
Los cerrara con mis besos
Sin pensar que eran como esos
Otros ojos, los perversos
Los que hundieron mi vivir"
"1684638205-1170","https://www.letras.com/luis-miguel/mais_acessadas.html","Uno","https://www.letras.com/luis-miguel/108672/","Si yo tuviera el corazón
El mismo que perdí
Si olvidara a la que ayer
Lo destrozó y pudiera amarte
Me abrazaría a tu ilusión
Para llorar tu amor"
"1684638208-1171","https://www.letras.com/luis-miguel/mais_acessadas.html","Pensar En Ti","https://www.letras.com/luis-miguel/108685/","Pensando en ti...Recordandote
descubro cada amanecer
sintiendote...mas y mas en mi
espero al sol mas de una vez
y sucede que este tiempo sin amor
me hizo saber
que aunque existe otro camino
va llenandose mi fe
pensando en ti...
como entender...
lo que pasa en mi
despues que ayer te pregunte
si habia en ti amor...
dijiste no
es algo extraño pero no
y resulta que mi alma sigue igual
formando tu figura
hallando en tu sonrisa la felicidad
pensar en ti...pensar en ti
seria mas hermoso oir tu voz
viajar al cielo ilusionada
y regresar enamorada de mi amor
pero puedo seguir 
estando solo asi
pensando en ti...
y resulta que mi alma sigue igual
formando tu figura
hallando en tu sonrisa la felicidad
pensar en ti...pensar en ti
seria mas hermoso oir tu voz
viajar al cielo ilusionada
y regresar enamorada de mi amor
pero puedo seguir 
estando solo asi
pensando en ti..."
"1684638211-1172","https://www.letras.com/luis-miguel/mais_acessadas.html","Nos Hizo Falta Tiempo","https://www.letras.com/luis-miguel/97808/","Nos hizo falta tiempo
Nos comimos el tiempo 
El beso que forjamos
Aquél vino que probamos
Se fue de nuestras manos"
"1684638211-1173","https://www.letras.com/luis-miguel/mais_acessadas.html","Nos Hizo Falta Tiempo","https://www.letras.com/luis-miguel/97808/","Nos hizo falta tiempo
De caminar la lluvia
De hablar un año entero
De bailar tú y yo un bolero
Mira que hizo falta tiempo"
"1684638211-1174","https://www.letras.com/luis-miguel/mais_acessadas.html","Nos Hizo Falta Tiempo","https://www.letras.com/luis-miguel/97808/","Nos hizo falta tiempo
Para andar en una playa
Inventar una aventura
Dedicarse a la locura
Dibujarte los antojos
Descifrar que hay en tus ojos
Mira que hizo falta tiempo"
"1684638211-1175","https://www.letras.com/luis-miguel/mais_acessadas.html","Nos Hizo Falta Tiempo","https://www.letras.com/luis-miguel/97808/","Nos hizo falta tiempo
Para que te convenciera
Que eras tú mi vida entera
Que de blanco te vistieras
Que mi abrazo consintieras
Que en verdad me conocieras
Mira que hizo falta tiempo
Mucho tiempo por vivir..."
"1684638214-1176","https://www.letras.com/luis-miguel/mais_acessadas.html","Mi Ciudad","https://www.letras.com/luis-miguel/331103/","Mi ciudad es chinampa
En un lago escondido
Es cenzontle que busca
En donde hacer nido
Reguilete que engaña la vista al girar"
"1684638214-1177","https://www.letras.com/luis-miguel/mais_acessadas.html","Mi Ciudad","https://www.letras.com/luis-miguel/331103/","Baila el son del tequila y de su valentía
Es jinete que arriesga la vida
En un lienzo de fiesta y color"
"1684638214-1178","https://www.letras.com/luis-miguel/mais_acessadas.html","Mi Ciudad","https://www.letras.com/luis-miguel/331103/","Mi ciudad es la cuna
De un niño dormido
Es un bosque de espejos
Que cuida un castillo,
Monumentos de gloria que vela su altar"
"1684638214-1179","https://www.letras.com/luis-miguel/mais_acessadas.html","Mi Ciudad","https://www.letras.com/luis-miguel/331103/","Es un sol con penacho y sarape veteado
Que en las noches se viste de charro
Y se pone a cantarle al amor"
"1684638214-1180","https://www.letras.com/luis-miguel/mais_acessadas.html","Mi Ciudad","https://www.letras.com/luis-miguel/331103/","Por las tardes con la lluvia
Se baña su piel morena
Y al desatarse las trenzas
Sus ojos tristes se cierran"
"1684638214-1181","https://www.letras.com/luis-miguel/mais_acessadas.html","Mi Ciudad","https://www.letras.com/luis-miguel/331103/","Mi ciudad es la cuna
De un niño dormido
Es un bosque de espejos
Que cuida un castillo
Monumento de gloria que vela su altar"
"1684638214-1182","https://www.letras.com/luis-miguel/mais_acessadas.html","Mi Ciudad","https://www.letras.com/luis-miguel/331103/","Baila al son del tequila y de su valentía
Es jinete que arriesga la vida
En un lienzo de fiesta y color"
"1684638214-1183","https://www.letras.com/luis-miguel/mais_acessadas.html","Mi Ciudad","https://www.letras.com/luis-miguel/331103/","Es un sol con penacho y sarape veteado
Que en las noches se viste de charro
Y se pone a cantarle al amor."
"1684638217-1184","https://www.letras.com/luis-miguel/mais_acessadas.html","Más Allá de Todo","https://www.letras.com/luis-miguel/109101/","Cuando alguna vez
Encuentro a quien amar
Apareces tú en mi mente
Una vez más"
"1684638217-1185","https://www.letras.com/luis-miguel/mais_acessadas.html","Más Allá de Todo","https://www.letras.com/luis-miguel/109101/","Y te siento a ti
Esté con quien esté
En sus besos, en su cuerpo
Y en su olor a mujer"
"1684638217-1186","https://www.letras.com/luis-miguel/mais_acessadas.html","Más Allá de Todo","https://www.letras.com/luis-miguel/109101/","Más allá de todo
Más allá de ti
Ya no tengo nada
Que me pueda hacer vivir"
